"","X1","X2"
"1",-0.63480478432895,1.33982797646972
"2",-0.543100734496596,1.34352268491667
"3",-0.550245873638669,1.27331657141168
"4",-0.604802515355767,1.19616629237443
"5",-0.544126687228827,1.45182522223862
"6",-0.50329977409973,1.34744740394511
"7",-0.553228775894915,1.15664508652241
"8",-0.566771421045877,1.46808262002906
"9",-0.567069078664322,1.28697236983586
"10",-0.579314781326049,1.31253694844868
"11",-0.625881843460976,1.40320002667171
"12",-0.555470735023085,1.4272059950845
"13",-0.600079063286047,1.54641596611768
"14",-0.586772099707146,1.20097697133815
"15",-0.558462637298101,1.00628255572182
"16",-0.514416954767194,1.31985795090284
"17",-0.579358484869834,1.31234940651496
"18",-0.539422976874167,1.28773004044875
"19",-0.591683433633408,1.15697933964996
"20",-0.533467048860442,1.40565498275548
"21",-0.571245071350518,1.51252244168708
"22",-0.533187180719349,1.52176208125644
"23",-0.592004105273144,1.23174993802582
"24",-0.610595001352333,1.40295714020802
"25",-0.538891753173976,1.41935242666003
"26",-0.605743025187384,1.34207009999735
"27",-0.660370269926112,1.42038036814053
"28",-0.610160900987098,1.44972612363648
"29",-0.562763658647473,1.25943366996244
"30",-0.5729470937629,1.54040297869015
"31",-0.574617640240729,1.47736076827353
"32",-0.454275830270546,1.32372014200246
"33",-0.530579614468592,1.29426335705094
"34",-0.542688931018455,1.545162330358
"35",-0.599800640663879,1.29180119138465
"36",-0.56437076341492,1.24797599649201
"37",-0.544990720399395,1.37181143446346
"38",-0.571961109297892,1.39956934866603
"39",-0.5701631304447,1.34771293960744
"40",-0.648662670447699,1.16904148854584
"41",-0.609066935213462,1.26106695209421
"42",-0.532856121201462,1.54962546144255
"43",-0.583662556167325,1.22686228880037
"44",-0.607256810347179,1.48835037141735
"45",-0.456904495016395,1.31862492265337
"46",-0.555425374958284,1.12181971479808
"47",-0.550156589322851,1.12203285526842
"48",-0.561092978238308,1.39491093748686
"49",-0.549223522112743,1.33551438320719
"50",-0.606736293426711,1.33201379387346
"51",-1.27296427625766,0.365407496808731
"52",-1.35071082493823,0.403642421615777
"53",-1.30372740311522,0.631639445722191
"54",-1.27516630751634,0.510922404348403
"55",-1.30928466440051,0.450243769409384
"56",-1.29691880384514,0.282413899556843
"57",-1.21197469209119,0.247627013478771
"58",-1.30372352592289,0.641681295929022
"59",-1.27217240784147,0.301137672994269
"60",-1.19985541099407,0.378544452281454
"61",-1.29082372729782,0.361968628273758
"62",-1.29578633874992,0.337176401783451
"63",-1.29266793294261,0.351636026858883
"64",-1.21094629181624,0.398213027063777
"65",-1.24685543514469,0.539041985484609
"66",-1.3464240592206,0.496060451992648
"67",-1.26667018948039,0.255888191059831
"68",-1.2144395992618,0.516116154740637
"69",-1.34254799232814,0.459648036817878
"70",-1.28171749520889,0.346129586144149
"71",-1.27995403361393,0.707529717974399
"72",-1.30682641932902,0.775711129160241
"73",-1.30410615007347,0.482810354774911
"74",-1.38028961218472,0.459176536147018
"75",-1.3475360032301,0.645151246752453
"76",-1.30321595472006,0.529285254284997
"77",-1.27902463728619,0.498591074034996
"78",-1.31692741978065,0.410313314068482
"79",-1.27926420228503,0.56169461177697
"80",-1.25921627578259,0.225573896445166
"81",-1.338898704058,0.264034344425829
"82",-1.28257483534454,0.483555897853789
"83",-1.29456449641622,0.449641652606358
"84",-1.36568609251599,0.372476167662432
"85",-1.2649361710091,0.486380012910402
"86",-1.27207510869973,0.4356860522467
"87",-1.26746361777459,0.445016043244306
"88",-1.22458273053619,0.437380874698414
"89",-1.25897265195653,0.365211499276205
"90",-1.26474606114883,0.387331995917756
"91",-1.2441656181583,0.384171353708607
"92",-1.32327873512386,0.349005688837497
"93",-1.31235387133594,0.49234686428699
"94",-1.29807013759937,0.618661205264252
"95",-1.35542968608062,0.387444675263246
"96",-1.30284603542564,0.554180719267858
"97",-1.18777730989412,0.174320616509679
"98",-1.29421482025022,0.432328471693147
"99",-1.22029981129092,0.487307222776526
"100",-1.23507445406454,0.543148548680059
"101",-0.539851371568862,-0.546593299881327
"102",-0.554389313254869,-0.415841317999359
"103",-0.422921295945518,-0.385020291308566
"104",-0.586794121884511,-0.487707640447888
"105",-0.562281209781387,-0.401762772408636
"106",-0.641324578757623,-0.490660409980498
"107",-0.568245160655609,-0.394230922962171
"108",-0.642188094899295,-0.577701039756752
"109",-0.609204769226665,-0.443490954550138
"110",-0.524217996448165,-0.445408698875571
"111",-0.585088596915245,-0.274962010091399
"112",-0.603944840825789,-0.556128702192523
"113",-0.433025209220766,-0.373136765869331
"114",-0.573504554692695,-0.410336565925553
"115",-0.46435085380839,-0.595561410584212
"116",-0.529237980457391,-0.33755539683749
"117",-0.595023389746455,-0.33483083294049
"118",-0.641765043681432,-0.526753951088278
"119",-0.528359078059282,-0.179662282089653
"120",-0.458206083129768,-0.686510866969382
"121",-0.475472037797677,-0.451677327692579
"122",-0.600097632412906,-0.500617797734305
"123",-0.521899785403568,-0.524857560725277
"124",-0.567388478877358,-0.43238692981391
"125",-0.451016363725733,-0.486119606051718
"126",-0.59729859459431,-0.669390148092745
"127",-0.564070520400354,-0.299405996234867
"128",-0.622926766284689,-0.467574622957442
"129",-0.582247762610919,-0.426388968068626
"130",-0.561474855567576,-0.485618975274037
"131",-0.573052427190817,-0.294474253704425
"132",-0.543018319345927,-0.509102194092248
"133",-0.608738007189944,-0.126858741900968
"134",-0.608151956026349,-0.517850534319566
"135",-0.521770312831581,-0.460480586519064
"136",-0.552469323181804,-0.378303687714042
"137",-0.528381140198307,-0.346278326410321
"138",-0.584147670986552,-0.469671859653028
"139",-0.624138714126491,-0.324780261470239
"140",-0.581429408052469,-0.384959459247603
"141",-0.506710713485575,-0.486221914771277
"142",-0.570930173047887,-0.623206149689871
"143",-0.563707905561853,-0.507918439737641
"144",-0.561428790238929,-0.305853030698219
"145",-0.599092426616666,-0.434710790266941
"146",-0.625722942884571,-0.373375073018759
"147",-0.558627992347324,-0.321644269060719
"148",-0.552389456708749,-0.661238291354139
"149",-0.535001521607317,-0.481716637487016
"150",-0.630695176942234,-0.44448189785004
"151",1.32666550527775,-0.198268466025798
"152",1.33674897874621,-0.318371432332226
"153",1.32996629246776,-0.363814677715582
"154",1.31818892712215,-0.602565029634684
"155",1.29653336921256,-0.435765802307209
"156",1.36911368134585,-0.474783410790784
"157",1.3173576902053,-0.307287395330682
"158",1.3072221341607,-0.325607449739422
"159",1.38492545512419,-0.280326495915942
"160",1.30746822436575,-0.586639167994837
"161",1.25587560220034,-0.443625561228214
"162",1.31992638278361,-0.358302981471922
"163",1.28408503696307,-0.349867922274164
"164",1.340902212293,-0.511801696592745
"165",1.29216781338695,-0.609503405936214
