"","X1","X2"
"1",-0.595221313429907,1.07051028017933
"2",-0.559143033146128,1.39356878869345
"3",-0.574943553336868,0.885360960996683
"4",-0.566444025794957,1.31000494388085
"5",-0.575736925793289,1.57093884893728
"6",-0.577472159368589,1.33546286727124
"7",-0.555999395495312,1.0121335085936
"8",-0.587216711377482,1.09657342753973
"9",-0.636725615056125,1.32073467898284
"10",-0.511591778425774,1.20350467799253
"11",-0.56858962024109,1.47508045251074
"12",-0.525329358465936,1.16186739669346
"13",-0.618951541965885,1.68447287494511
"14",-0.610839548508402,1.46426018452969
"15",-0.520114391777388,1.56920024340297
"16",-0.441855666731373,1.40824103852958
"17",-0.546862841183998,1.22912817244102
"18",-0.513339321360524,1.01471524185157
"19",-0.531544772342899,1.33290188068438
"20",-0.584105988838029,1.23398305053605
"21",-0.576973793688986,1.23493476019939
"22",-0.540493068537167,1.05386918020462
"23",-0.567076336323852,1.29741507890834
"24",-0.485993587116367,1.76097907106093
"25",-0.617904385757593,1.25196301763857
"26",-0.532915690375527,1.72334785517387
"27",-0.556728801588845,1.15084243242335
"28",-0.628521795412401,1.36436997933161
"29",-0.545620028473615,1.25093895266364
"30",-0.523895631572928,1.57335188214661
"31",-0.685498649407246,1.39401325030231
"32",-0.49718985337278,1.13756907217865
"33",-0.52547866297329,1.17882007633519
"34",-0.4387342862041,0.836952785920263
"35",-0.612224512710087,1.50771551435784
"36",-0.529139289091306,0.876740568873748
"37",-0.584844000589242,1.43026662837278
"38",-0.503838794508776,1.29427249892514
"39",-0.527820084989586,1.21829566699678
"40",-0.506242545922204,1.44319609347801
"41",-0.61577909399067,0.813126659715109
"42",-0.562464895070448,1.47927432300337
"43",-0.534447995926221,1.42863722556615
"44",-0.57173270398086,0.737840119003901
"45",-0.601183024770195,1.31196464060108
"46",-0.578849637816811,1.36292831240204
"47",-0.55903432692984,0.919165447035526
"48",-0.546881251294772,1.13008644635069
"49",-0.480628797815256,1.56941008996029
"50",-0.55187484135584,1.06091806823761
"51",-1.26469925521865,0.738945823747351
"52",-1.27756801275233,0.555834929053794
"53",-1.2673111833866,0.656480021363884
"54",-1.24279292879933,0.650350945192798
"55",-1.29479320326177,-0.257398772112625
"56",-1.36266543406899,0.361657309516824
"57",-1.20361169074193,0.451194461204526
"58",-1.21541220510898,0.422398366399718
"59",-1.28379818390938,0.34957880722491
"60",-1.3864331785721,0.399531058761476
"61",-1.26334645884484,0.630060602544737
"62",-1.27129298806742,0.556968402537859
"63",-1.33610767837845,0.905314247520611
"64",-1.33978376295157,0.569666267995552
"65",-1.29652837633627,0.593175423243366
"66",-1.31031223906956,0.157733298830204
"67",-1.25460471409288,0.353482830327978
"68",-1.23093184628591,0.0130422693417067
"69",-1.33033067001047,0.256834443056049
"70",-1.33534155047514,0.521528491157912
"71",-1.33860697793538,0.260138578545587
"72",-1.32467650701359,0.79390547486818
"73",-1.29990118628922,0.30166598965307
"74",-1.23228111823315,0.58851713107938
"75",-1.37331270615422,0.234121164155013
"76",-1.20111545287323,0.670818911609742
"77",-1.36233856511174,0.357021967020222
"78",-1.25605256750792,0.591789682492301
"79",-1.39023116746792,0.313666653265301
"80",-1.26606197084416,0.351015614720794
"81",-1.20753745695066,0.12250820035829
"82",-1.27510946018261,0.200897759667389
"83",-1.22779069258539,0.900865513431909
"84",-1.31076434213881,0.721767093564252
"85",-1.23477751300965,0.719635340560144
"86",-1.27927765827537,0.765513368660184
"87",-1.31248261367174,0.879088081716315
"88",-1.27553246819888,0.433196328084736
"89",-1.33093621994392,0.227931532040846
"90",-1.25194759141747,0.461996046429975
"91",-1.35062319122246,0.534536404553201
"92",-1.3528770881906,0.17710106426095
"93",-1.29251025102433,0.547940428844654
"94",-1.33029116182715,0.561984426380508
"95",-1.32936618252383,0.694368584675562
"96",-1.30101639276874,0.160001193419884
"97",-1.20667380189333,0.0694728997003629
"98",-1.33088625791146,0.290268828066894
"99",-1.23466116730429,0.196361737063268
"100",-1.33654201740009,0.0721328260976174
"101",-0.508757355710606,-0.503749794800889
"102",-0.631657551016232,-0.669777299322101
"103",-0.53991564475187,-0.547115933889537
"104",-0.576946216919283,-0.159880528431317
"105",-0.633663690740822,-0.214043404935942
"106",-0.553861356829139,-0.706268101362538
"107",-0.491849677771971,-0.10671566476585
"108",-0.575604770838901,-0.479178247744129
"109",-0.60048327028208,-0.0989153059920773
"110",-0.661698129745101,-0.645851793216221
"111",-0.526706548023309,0.152737808265004
"112",-0.586738685105426,-0.0907204804264312
"113",-0.56688634965356,-0.550789125895762
"114",-0.564708538149947,-0.541366089165983
"115",-0.541305061823427,-0.40056643907472
"116",-0.596299231712723,-0.661077380898919
"117",-0.481630385005074,-0.664639437774309
"118",-0.468899464274446,-0.725284987961289
"119",-0.636103015610557,-0.334549886766749
"120",-0.586082832210652,-0.441503919445846
"121",-0.569842059085295,-0.221087310113011
"122",-0.556742745067398,-0.320060177005711
"123",-0.576149100484034,-0.538515535333378
"124",-0.606571896451521,-0.447676882528658
"125",-0.541090718300413,-0.427976935858603
"126",-0.586179776291215,-0.610936777008386
"127",-0.622723607933472,-0.546377444990883
"128",-0.600232793584071,-0.461918296995258
"129",-0.476737343359088,-0.575575880378633
"130",-0.587904947898698,-0.291433383033049
"131",-0.508311803941127,0.1187062663318
"132",-0.608201808640442,-0.317343682744985
"133",-0.608753424458764,0.0338022318576065
"134",-0.503660242045391,-0.602516990293726
"135",-0.4388798658405,-0.372392588205962
"136",-0.62944196850858,-0.10309005934896
"137",-0.609682169614081,-0.713140370386249
"138",-0.528964337401326,-0.873776118466285
"139",-0.531627271372069,-0.691323267570938
"140",-0.584837099238581,-0.343658415448696
"141",-0.424008031751106,-0.241975787617833
"142",-0.54952380297888,-0.0426820274913118
"143",-0.660241245194468,-0.221587072434938
"144",-0.578290707789183,-0.0608127671097317
"145",-0.553009196188753,-0.295154711281355
"146",-0.579758742123736,-0.796078459092115
"147",-0.534708070087742,-0.221650444800949
"148",-0.633182511396019,-0.522689066919918
"149",-0.619409147355911,-0.232630987377824
"150",-0.542236648458235,-0.344040912271
