"","X1","X2"
"1",-0.450240460241961,1.03012582368501
"2",-0.420437961742881,1.35147192797209
"3",-0.445459313562075,0.968773144670973
"4",-0.434055460946043,1.33840440495061
"5",-0.421564083185658,1.27777493189697
"6",-0.498314328568391,1.35016427410963
"7",-0.447248889418229,1.14087931494828
"8",-0.462120841655665,1.05617399939079
"9",-0.448792683292123,1.38784244595203
"10",-0.501512553154359,1.09833650886022
"11",-0.452023414073027,1.09986070985883
"12",-0.424923638547323,0.90496497714476
"13",-0.492325793297591,1.20483630350256
"14",-0.443390711147145,1.15771265668033
"15",-0.389481382610639,1.20646120777097
"16",-0.469277233636724,1.47990865447612
"17",-0.441292634885471,1.02979964669492
"18",-0.512261657823469,0.87845430802048
"19",-0.430935847879753,0.993762192405753
"20",-0.46583251120914,1.12211390416191
"21",-0.405332088240486,1.21662692210533
"22",-0.55345121335039,1.39454629645348
"23",-0.444807112931817,1.20590720979908
"24",-0.458522351426849,1.37878806869103
"25",-0.436043176387998,1.17721646359259
"26",-0.452625468397111,1.18411554727422
"27",-0.459231891954549,1.33016844102508
"28",-0.456418643784533,1.39576073238664
"29",-0.405438175878893,1.30562771978193
"30",-0.459719717127644,1.13181262819344
"31",-0.453291575244163,1.29222831975544
"32",-0.453288164860998,1.24213264948859
"33",-0.482447991824317,1.38295783691408
"34",-0.43418821202577,1.34345559297699
"35",-0.523503767943219,1.28545266900863
"36",-0.483597517377529,1.03575514933255
"37",-0.420969520534526,1.1967843610237
"38",-0.436199072756091,1.30531092200868
"39",-0.49289125577512,1.38095612810849
"40",-0.410027196440855,1.32413078501802
"41",-0.505653944968141,1.22630185238321
"42",-0.403328224420796,0.82149177395641
"43",-0.460223691076446,1.3015555520326
"44",-0.468541769642068,1.450837147708
"45",-0.387248680789452,1.13193908132191
"46",-0.469255301356745,1.17113076893074
"47",-0.439874830286643,0.821981068402292
"48",-0.486914491109434,1.27510200983858
"49",-0.494986352846693,1.40842499926693
"50",-0.416548929455828,1.25748096027098
"51",-1.16597629666261,0.221073567194707
"52",-1.21999350166366,0.514827399375427
"53",-1.18293909954017,0.167359606590107
"54",-1.09346961544387,0.57036447205147
"55",-1.17497405085771,0.524521063522612
"56",-1.19955865560339,0.0467744812027331
"57",-1.13101354419648,0.355318914917667
"58",-1.24025049053092,0.133490324415987
"59",-1.18242835932603,0.213271804706301
"60",-1.14003196077062,0.256912990729526
"61",-1.13958429354473,0.144130988501999
"62",-1.13964742825798,0.16869548005109
"63",-1.12646176040991,-0.0251090765176721
"64",-1.18497284922061,0.258443850972583
"65",-1.23942762549506,0.426909177622393
"66",-1.1830999497684,0.215480352555079
"67",-1.17219563332522,0.126285523775337
"68",-1.20786434699498,-0.0495157714644332
"69",-1.16551047317857,0.44244809448452
"70",-1.16856558162377,0.373860523934631
"71",-1.17180095549129,0.263444545187515
"72",-1.15147060704991,0.3469498646441
"73",-1.15450470970828,0.215178690075519
"74",-1.09530024956955,0.421187415615963
"75",-1.15749830012033,0.536882675873495
"76",-1.13777028260623,0.115991068198724
"77",-1.21353519093905,0.346750743624116
"78",-1.14509790544255,0.26137992676735
"79",-1.13588663379147,0.575841339050569
"80",-1.23256563151562,0.123384269119129
"81",-1.12127625622442,0.264309938315668
"82",-1.11473324415921,0.204841965600501
"83",-1.14825371627772,0.0450336412034853
"84",-1.1506413237895,0.36297304080353
"85",-1.16006770342776,0.289690935757364
"86",-1.13223851102514,0.451344264550406
"87",-1.21701795034942,0.020022120058194
"88",-1.10129483632123,0.196836018688464
"89",-1.1704616317701,0.198129379254499
"90",-1.21836040736294,0.50530584918916
"91",-1.09034847319225,0.339436995766417
"92",-1.17290213216096,0.361750413659735
"93",-1.09101269678047,0.358466684037022
"94",-1.1930598929442,0.172847564412835
